Company :
* Text *
* Text *

Stack- name: BC_9_HEAP
Filename : Z:\DATA\BC_9_HEAP_1-15-2015.CSV

First data download at: 1/30/2015
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
69;18.01.2015  11:07;   78;   79;   80;   80;   79;    0;  0,0;2;  110;   55;
70;18.01.2015  12:07;   78;   79;   80;   80;   79;    0;  0,0;2;  120;   60;
71;18.01.2015  13:07;   78;   79;   80;   80;   79;    0;  0,0;2;  130;   65;
72;18.01.2015  14:07;   78;   79;   80;   80;   79;    0;  0,0;2;  140;   70;
73;18.01.2015  15:07;   78;   79;   80;   80;   79;    0;  0,0;2;  150;   75;
74;18.01.2015  16:07;   78;   79;   80;   80;   79;    0;  0,0;2;  160;   80;
75;18.01.2015  17:07;   78;   79;   80;   80;   80;    0;  0,0;2;  170;   85;
76;18.01.2015  18:07;   78;   79;   80;   80;   80;    0;  0,0;2;  180;   90;
77;18.01.2015  19:07;   78;   79;   80;   80;   80;    0;  0,0;2;  190;   95;
78;18.01.2015  20:07;   78;   79;   80;   80;   80;    0;  0,0;2;  200;  100;
79;18.01.2015  21:07;   78;   79;   80;   80;   80;    0;  0,0;2;  210;  105;
80;18.01.2015  22:07;   78;   79;   80;   80;   80;    0;  0,0;2;  220;  110;
81;18.01.2015  23:07;   78;   79;   80;   80;   80;    0;  0,0;2;  230;  115;
82;18.01.2015  23:59;   78;   79;   80;   81;   80;    0;  0,0;2;  240;  120;
83;19.01.2015  00:07;   78;   79;   80;   81;   80;    0;  0,0;2;    0;    0;
84;19.01.2015  01:07;   78;   79;   80;   81;   80;    0;  0,0;2;   10;    5;
85;19.01.2015  02:07;   79;   80;   80;   81;   80;    0;  0,0;2;   20;   10;
86;19.01.2015  03:07;   79;   80;   80;   81;   80;    0;  0,0;2;   30;   15;
87;19.01.2015  04:07;   79;   80;   80;   81;   80;    0;  0,0;2;   40;   20;
88;19.01.2015  05:07;   79;   80;   81;   81;   80;    0;  0,0;2;   50;   25;
89;19.01.2015  06:07;   79;   80;   81;   81;   80;    0;  0,0;2;   60;   30;
90;19.01.2015  07:07;   79;   80;   81;   81;   80;    0;  0,0;2;   70;   35;
91;19.01.2015  08:07;   79;   80;   81;   81;   80;    0;  0,0;2;   80;   40;
92;19.01.2015  09:07;   79;   80;   81;   81;   80;    0;  0,0;2;   90;   45;
93;19.01.2015  10:07;   79;   80;   81;   81;   80;    0;  0,0;2;  100;   50;
94;19.01.2015  11:07;   79;   80;   81;   81;   80;    0;  0,0;2;  110;   55;
95;19.01.2015  12:07;   79;   80;   81;   81;   80;    0;  0,0;2;  120;   60;
96;19.01.2015  13:07;   79;   80;   81;   81;   80;    0;  0,0;2;  130;   65;
97;19.01.2015  14:07;   79;   80;   81;   81;   80;    0;  0,2;2;  140;   70;
98;19.01.2015  15:07;   79;   80;   81;   81;   80;    0;  0,0;2;  150;   75;
99;19.01.2015  16:07;   79;   80;   81;   81;   80;    0;  0,0;2;  160;   80;
100;19.01.2015  17:07;   79;   80;   81;   81;   80;    0;  0,0;2;  170;   85;
101;19.01.2015  18:07;   79;   80;   81;   81;   80;    0;  0,0;2;  180;   90;
102;19.01.2015  19:07;   79;   80;   81;   81;   80;    0;  0,1;2;  190;   95;
103;19.01.2015  20:07;   80;   80;   81;   81;   80;    0;  0,3;2;  200;  100;
104;19.01.2015  21:07;   80;   80;   81;   81;   80;    0;  0,7;2;  210;  105;
105;19.01.2015  22:07;   80;   80;   81;   81;   80;    0;  1,4;2;  220;  110;
106;19.01.2015  23:07;   80;   80;   81;   81;   80;    0;  1,4;2;  230;  115;
107;19.01.2015  23:59;   80;   80;   81;   81;   80;    0;  1,7;2;  240;  120;
108;20.01.2015  00:07;   80;   80;   81;   81;   80;    0;  1,5;2;    0;    0;
109;20.01.2015  01:07;   80;   80;   81;   81;   80;    0;  1,5;2;   10;    5;
110;20.01.2015  02:07;   80;   80;   81;   81;   80;    0;  1,7;2;   20;   10;
111;20.01.2015  03:07;   80;   80;   81;   81;   80;    0;  1,7;2;   30;   15;
112;20.01.2015  04:07;   80;   81;   81;   81;   80;    0;  1,8;2;   40;   20;
113;20.01.2015  05:07;   80;   81;   81;   81;   80;    0;  1,3;2;   50;   25;
114;20.01.2015  06:07;   80;   81;   81;   81;   80;    0;  1,3;2;   60;   30;
115;20.01.2015  07:07;   80;   81;   82;   81;   80;    0;  1,6;2;   70;   35;
116;20.01.2015  08:07;   80;   81;   82;   81;   80;    0;  1,6;2;   80;   40;
117;20.01.2015  14:00;   34;   22;    6;    3;    4;  100; 21,1;2;   89;   44;
118;20.01.2015  15:00;   77;   46;    8;    1;    0;   82;  0,0;2;   99;   49;
119;20.01.2015  16:00;   77;   49;    9;    1;    0;   80;  0,0;2;  109;   54;
120;20.01.2015  17:00;   77;   51;   10;    1;    0;   78;  0,0;2;  119;   59;
121;20.01.2015  18:00;   77;   53;   11;    1;    0;   77;  4,0;2;  129;   64;
122;20.01.2015  19:00;   77;   56;   13;    1;    0;   74;  2,6;2;  139;   69;
123;20.01.2015  20:00;   77;   58;   15;    1;    0;   73;  0,4;2;  149;   74;
124;20.01.2015  21:00;   78;   61;   16;    1;    0;   71;  0,1;2;  159;   79;
125;20.01.2015  22:00;   78;   63;   19;    1;    0;   70;  0,0;2;  169;   84;
126;20.01.2015  23:00;   78;   65;   21;    1;    0;   69;  0,1;2;  179;   89;
127;20.01.2015  23:59;   79;   68;   24;    1;    0;   67;  0,2;2;  189;   94;
128;21.01.2015  00:00;   79;   68;   24;    1;    0;   67;  0,2;2;    0;    0;
129;21.01.2015  01:00;   79;   69;   27;    1;    0;   66;  0,2;2;   10;    5;
130;21.01.2015  02:00;   79;   71;   31;    2;    0;   65;  0,3;2;   20;   10;
131;21.01.2015  03:00;   80;   72;   36;    2;    0;   63;  0,3;2;   30;   15;
132;21.01.2015  04:00;   80;   73;   42;    2;    0;   60;  0,2;2;   40;   20;
133;21.01.2015  05:00;   80;   74;   49;    3;    0;   56;  0,3;2;   50;   25;
134;21.01.2015  06:00;   80;   75;   55;    4;    0;   50;  0,4;2;   60;   30;
135;21.01.2015  07:00;   80;   75;   60;    5;    0;   47;  0,2;2;   70;   35;
136;21.01.2015  08:00;   80;   76;   65;    7;    0;   45;  0,0;2;   80;   40;
137;21.01.2015  09:00;   80;   76;   68;    9;    1;   44;  0,0;2;   90;   45;
138;21.01.2015  10:00;   80;   77;   70;   12;    1;   43;  0,0;2;  100;   50;
139;21.01.2015  11:00;   81;   77;   72;   17;    1;   42;  0,0;2;  110;   55;
140;21.01.2015  12:00;   81;   77;   73;   23;    2;   41;  0,0;2;  120;   60;
141;21.01.2015  13:00;   81;   78;   74;   29;    2;   39;  0,0;2;  130;   65;
142;21.01.2015  14:00;   81;   78;   75;   36;    4;   37;  0,0;2;  140;   70;
143;21.01.2015  15:00;   81;   78;   75;   44;    5;   33;  0,0;2;  150;   75;
144;21.01.2015  16:00;   81;   78;   76;   51;    8;   29;  0,0;2;  160;   80;
145;23.01.2015  17:00;   79;   76;   67;   50;   37;   32; 12,7;2;  172;   86;
146;23.01.2015  18:00;   79;   77;   68;   51;   38;   31; 12,7;2;  182;   91;
147;23.01.2015  19:00;   80;   78;   69;   52;   39;   29; 12,7;2;  192;   96;
148;23.01.2015  20:00;   80;   78;   70;   53;   40;   28; 12,7;2;  202;  101;
149;23.01.2015  21:00;   80;   78;   70;   54;   40;   26; 12,7;2;  212;  106;
150;23.01.2015  22:00;   80;   78;   71;   55;   41;   25; 12,7;2;  222;  111;
151;23.01.2015  23:00;   80;   79;   71;   55;   42;   25; 12,7;2;  232;  116;
152;23.01.2015  23:59;   80;   79;   72;   56;   43;   23; 12,7;2;  242;  121;
153;24.01.2015  00:00;   80;   79;   72;   56;   43;   23; 12,7;2;    0;    0;
154;24.01.2015  01:00;   80;   79;   72;   57;   44;   21; 12,7;2;   10;    5;
155;24.01.2015  02:00;   80;   79;   73;   58;   45;   19; 12,7;2;   20;   10;
156;24.01.2015  03:00;   80;   79;   73;   59;   45;   18; 12,7;2;   30;   15;
157;24.01.2015  04:00;   80;   79;   74;   60;   46;   16; 12,7;2;   40;   20;
158;24.01.2015  05:00;   80;   79;   74;   61;   47;   14; 12,7;2;   50;   25;
159;24.01.2015  06:00;   79;   79;   75;   62;   48;   12; 12,7;2;   60;   30;
160;24.01.2015  07:00;   79;   79;   75;   63;   49;   10; 12,7;2;   70;   35;
161;24.01.2015  08:00;   79;   79;   75;   64;   50;    9; 12,7;2;   80;   40;
162;24.01.2015  09:00;   79;   79;   76;   65;   50;    8; 12,7;2;   90;   45;
163;24.01.2015  10:00;   79;   79;   76;   66;   51;    6; 12,7;2;  100;   50;
164;24.01.2015  11:00;   79;   79;   76;   67;   52;    5; 12,7;2;  110;   55;
165;24.01.2015  12:00;   79;   79;   76;   68;   53;    3; 12,7;2;  120;   60;
166;24.01.2015  13:00;   79;   79;   77;   69;   54;    1; 12,7;2;  130;   65;
167;24.01.2015  14:00;   78;   79;   77;   70;   55;    0; 12,7;2;  140;   70;
168;24.01.2015  15:00;   78;   78;   77;   71;   56;    0; 12,7;2;  150;   75;
169;24.01.2015  16:00;   78;   78;   77;   71;   57;    0; 12,7;2;  160;   80;
170;24.01.2015  17:00;   78;   78;   77;   72;   57;    0; 12,7;2;  170;   85;
171;24.01.2015  18:00;   78;   78;   77;   73;   58;    0; 12,7;2;  180;   90;
172;24.01.2015  19:00;   78;   78;   78;   73;   59;    0; 12,7;2;  190;   95;
173;24.01.2015  20:00;   77;   78;   78;   74;   60;    0; 12,7;2;  200;  100;
174;24.01.2015  21:00;   77;   78;   78;   75;   61;    0; 12,7;2;  210;  105;
175;24.01.2015  22:00;   77;   78;   78;   75;   63;    0; 12,7;2;  220;  110;
176;24.01.2015  23:00;   77;   78;   78;   75;   64;    0; 12,7;2;  230;  115;
177;24.01.2015  23:59;   77;   77;   78;   76;   65;    0; 12,7;2;  240;  120;
178;25.01.2015  00:00;   77;   77;   78;   76;   65;    0; 12,7;2;    0;    0;
179;25.01.2015  01:00;   77;   77;   78;   76;   66;    0; 12,7;2;   10;    5;
180;25.01.2015  02:00;   77;   77;   78;   77;   67;    0; 12,7;2;   20;   10;
181;25.01.2015  03:00;   76;   77;   78;   77;   68;    0; 12,7;2;   30;   15;
182;25.01.2015  04:00;   76;   77;   78;   77;   69;    0; 12,7;2;   40;   20;
183;25.01.2015  05:00;   76;   77;   78;   77;   70;    0; 12,7;2;   50;   25;
