Company: NYCCP hosted by Big Reuse

Stack-name: BC_11_HEAP
Filename: 2015-03-26.csv

First data download at: 4/17/2015
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
89;30.03.2015  03:07;   23;   28;   33;   39;   44;  100; 21,1;2;   31;   15;
90;30.03.2015  04:07;   23;   28;   33;   39;   44;  100; 21,1;2;   41;   20;
91;30.03.2015  05:07;   23;   28;   34;   39;   44;  100; 21,1;2;   51;   25;
92;30.03.2015  06:07;   23;   28;   34;   39;   45;  100; 21,1;2;   61;   30;
93;30.03.2015  07:07;   23;   28;   34;   40;   45;  100; 21,1;2;   71;   35;
94;30.03.2015  08:07;   23;   28;   34;   40;   45;  100; 21,1;2;   81;   40;
95;30.03.2015  09:07;   23;   28;   34;   40;   45;  100; 21,1;2;   91;   45;
96;30.03.2015  16:26;   14;   16;   16;   15;   13;  100;  0,0;2;  100;   50;
97;30.03.2015  17:26;   28;   34;   42;   46;   35;  100; 21,1;2;  110;   55;
98;30.03.2015  18:26;   28;   34;   42;   46;   35;  100; 21,1;2;  120;   60;
99;30.03.2015  19:26;   28;   34;   42;   46;   36;  100; 21,1;2;  130;   65;
100;30.03.2015  20:26;   28;   35;   42;   46;   35;  100; 21,1;2;  140;   70;
101;30.03.2015  21:26;   29;   35;   42;   46;   35;  100; 21,1;2;  150;   75;
102;30.03.2015  22:26;   29;   35;   42;   46;   36;  100; 21,1;2;  160;   80;
103;30.03.2015  23:26;   29;   35;   43;   45;   36;  100; 21,1;2;  170;   85;
104;30.03.2015  23:59;   29;   35;   43;   45;   36;  100; 21,1;2;  176;   88;
105;31.03.2015  00:26;   29;   35;   43;   45;   36;  100; 21,1;2;    4;    2;
106;31.03.2015  01:26;   29;   35;   43;   45;   36;  100; 21,1;2;   14;    7;
107;31.03.2015  02:26;   29;   35;   43;   45;   36;  100; 21,1;2;   24;   12;
108;31.03.2015  03:26;   29;   36;   43;   45;   37;  100; 21,1;2;   34;   17;
109;31.03.2015  04:26;   30;   36;   43;   44;   37;  100; 21,1;2;   44;   22;
110;31.03.2015  05:26;   30;   36;   43;   44;   37;  100; 21,1;2;   54;   27;
111;31.03.2015  06:26;   30;   36;   42;   44;   38;  100; 21,1;2;   64;   32;
112;31.03.2015  07:26;   30;   36;   42;   44;   38;  100; 21,1;2;   74;   37;
113;31.03.2015  08:26;   30;   36;   42;   44;   39;  100; 21,1;2;   84;   42;
114;31.03.2015  09:26;   30;   36;   42;   44;   39;  100; 21,1;2;   94;   47;
115;31.03.2015  10:26;   30;   36;   42;   43;   40;  100; 21,1;2;  104;   52;
116;31.03.2015  11:26;   30;   36;   42;   43;   40;  100; 21,1;2;  114;   57;
117;31.03.2015  12:26;   30;   37;   42;   43;   41;  100; 21,1;2;  124;   62;
118;31.03.2015  13:26;   30;   37;   42;   43;   42;  100; 21,1;2;  134;   67;
119;31.03.2015  14:26;   31;   37;   42;   43;   42;  100; 21,1;2;  144;   72;
120;31.03.2015  15:26;   31;   37;   42;   43;   43;  100; 21,1;2;  154;   77;
121;31.03.2015  16:26;   31;   37;   42;   43;   43;  100; 21,1;2;  164;   82;
122;31.03.2015  17:26;   31;   37;   42;   43;   44;  100; 21,1;2;  174;   87;
123;31.03.2015  18:26;   31;   37;   42;   43;   44;  100; 21,1;2;  184;   92;
124;31.03.2015  19:26;   31;   37;   42;   43;   44;  100; 21,1;2;  194;   97;
125;31.03.2015  20:26;   31;   37;   42;   43;   44;  100; 21,1;2;  204;  102;
126;31.03.2015  21:26;   31;   37;   42;   43;   45;  100; 21,1;2;  214;  107;
127;31.03.2015  22:26;   31;   37;   42;   44;   45;  100; 21,1;2;  224;  112;
128;31.03.2015  23:26;   31;   37;   42;   44;   45;  100; 21,1;2;  234;  117;
129;31.03.2015  23:59;   31;   37;   42;   44;   45;  100; 21,1;2;  240;  120;
130;01.04.2015  00:26;   31;   37;   42;   44;   45;  100; 21,1;2;    4;    2;
131;01.04.2015  01:26;   32;   37;   42;   44;   45;  100; 21,1;2;   14;    7;
132;01.04.2015  02:26;   32;   37;   42;   44;   45;  100; 21,1;2;   24;   12;
133;01.04.2015  03:26;   32;   37;   42;   44;   45;  100; 21,1;2;   34;   17;
134;01.04.2015  04:26;   32;   37;   42;   44;   46;  100; 21,1;2;   44;   22;
135;01.04.2015  05:26;   32;   37;   42;   44;   46;  100; 21,1;2;   54;   27;
136;01.04.2015  06:26;   32;   37;   42;   44;   46;  100; 21,1;2;   64;   32;
137;01.04.2015  07:26;   32;   37;   42;   44;   46;  100; 21,1;2;   74;   37;
138;01.04.2015  08:26;   32;   37;   42;   44;   46;  100; 21,1;2;   84;   42;
139;01.04.2015  09:26;   32;   37;   42;   44;   46;  100; 21,1;2;   94;   47;
140;01.04.2015  10:26;   32;   37;   42;   44;   46;  100; 21,1;2;  104;   52;
141;01.04.2015  11:26;   32;   37;   42;   44;   46;  100; 21,1;2;  114;   57;
142;01.04.2015  12:26;   32;   37;   42;   44;   46;  100; 21,1;2;  124;   62;
143;01.04.2015  13:26;   32;   37;   42;   44;   46;  100; 21,1;2;  134;   67;
144;01.04.2015  14:26;   32;   37;   42;   44;   46;  100; 21,1;2;  144;   72;
145;01.04.2015  15:26;   33;   38;   42;   44;   46;  100; 21,1;2;  154;   77;
146;01.04.2015  16:26;   33;   38;   42;   44;   47;  100; 21,1;2;  164;   82;
147;01.04.2015  17:26;   33;   38;   42;   44;   47;  100; 21,1;2;  174;   87;
148;01.04.2015  18:26;   33;   38;   42;   44;   47;  100; 21,1;2;  184;   92;
149;01.04.2015  19:26;   33;   38;   42;   44;   47;  100; 21,1;2;  194;   97;
150;01.04.2015  20:26;   33;   38;   42;   45;   47;  100; 21,1;2;  204;  102;
151;01.04.2015  21:26;   33;   38;   42;   45;   47;  100; 21,1;2;  214;  107;
152;01.04.2015  22:26;   33;   38;   42;   45;   47;  100; 21,1;2;  224;  112;
153;01.04.2015  23:26;   33;   38;   42;   45;   47;  100; 21,1;2;  234;  117;
154;01.04.2015  23:59;   33;   38;   42;   45;   47;  100; 21,1;2;  240;  120;
155;02.04.2015  00:26;   33;   38;   42;   45;   47;  100; 21,1;2;    4;    2;
156;02.04.2015  01:26;   33;   38;   42;   45;   47;  100; 21,1;2;   14;    7;
157;02.04.2015  02:26;   33;   38;   42;   45;   47;  100; 21,1;2;   24;   12;
158;02.04.2015  03:26;   33;   38;   42;   45;   47;  100; 21,1;2;   34;   17;
159;02.04.2015  04:26;   33;   38;   42;   45;   47;  100; 21,1;2;   44;   22;
160;02.04.2015  05:26;   33;   38;   42;   45;   47;  100; 21,1;2;   54;   27;
161;02.04.2015  06:26;   33;   38;   42;   45;   47;  100; 21,1;2;   64;   32;
162;02.04.2015  07:26;   33;   38;   42;   45;   47;  100; 21,1;2;   74;   37;
163;02.04.2015  15:11;   29;   30;   33;   34;   35;  100; 12,7;2;   81;   40;
164;02.04.2015  16:11;   33;   37;   40;   43;   46;  100; 12,6;2;   91;   45;
165;02.04.2015  17:11;   33;   37;   40;   43;   46;  100; 12,6;2;  101;   50;
166;02.04.2015  18:11;   33;   37;   40;   43;   47;  100; 12,6;2;  111;   55;
167;02.04.2015  19:11;   33;   37;   40;   44;   47;  100; 12,7;2;  121;   60;
168;02.04.2015  20:11;   33;   37;   40;   44;   47;  100; 12,6;2;  131;   65;
169;02.04.2015  21:11;   33;   37;   40;   44;   47;  100; 12,6;2;  141;   70;
170;02.04.2015  22:11;   33;   37;   41;   44;   47;  100; 12,6;2;  151;   75;
171;02.04.2015  23:11;   33;   37;   41;   44;   47;  100; 12,6;2;  161;   80;
172;02.04.2015  23:59;   33;   37;   41;   44;   47;  100; 12,6;2;  169;   84;
173;03.04.2015  00:11;   33;   37;   41;   44;   47;  100; 12,6;2;    1;    1;
174;03.04.2015  01:11;   33;   37;   41;   44;   47;  100; 12,6;2;   11;    6;
175;03.04.2015  02:11;   34;   37;   41;   44;   47;  100; 12,6;2;   21;   11;
176;03.04.2015  03:11;   34;   37;   41;   44;   47;  100; 12,6;2;   31;   16;
