Company :
* Text *
* Text *

Stack- name: BR_3_25_16
Filename : Z:\DATA\BR_3_25_16_3-25-2016.CSV

First data download at: 5/4/2016
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
93;29.03.2016  08:33;   55;   61;   66;   62;   54;  100; 21,1;2;   86;   43;
94;29.03.2016  09:33;   54;   61;   66;   64;   57;  100; 21,1;2;   96;   48;
95;29.03.2016  10:33;   54;   61;   67;   66;   60;  100; 21,1;2;  106;   53;
96;29.03.2016  11:33;   53;   60;   67;   67;   63;  100; 21,1;2;  116;   58;
97;29.03.2016  12:33;   53;   60;   67;   68;   65;  100; 21,1;2;  126;   63;
98;29.03.2016  13:33;   52;   60;   68;   69;   66;  100; 21,1;2;  136;   68;
99;29.03.2016  14:33;   52;   60;   68;   70;   68;  100; 21,1;2;  146;   73;
100;29.03.2016  15:33;   52;   59;   68;   70;   69;  100; 21,1;2;  156;   78;
101;29.03.2016  16:33;   51;   59;   68;   70;   70;  100; 21,1;2;  166;   83;
102;29.03.2016  17:33;   51;   59;   68;   71;   70;  100; 21,1;2;  176;   88;
103;29.03.2016  18:33;   50;   59;   68;   71;   71;  100; 21,1;2;  186;   93;
104;29.03.2016  19:33;   50;   58;   68;   71;   71;  100; 21,1;2;  196;   98;
105;29.03.2016  20:33;   49;   58;   68;   71;   71;  100; 21,1;2;  206;  103;
106;29.03.2016  21:33;   49;   57;   67;   71;   71;  100; 21,1;2;  216;  108;
107;29.03.2016  22:33;   49;   57;   67;   71;   71;  100; 21,1;2;  226;  113;
108;29.03.2016  23:33;   48;   57;   67;   71;   71;  100; 21,1;2;  236;  118;
109;29.03.2016  23:59;   48;   57;   67;   71;   72;  100; 21,1;2;  240;  120;
110;30.03.2016  00:33;   48;   56;   67;   71;   71;  100; 21,1;2;    6;    3;
111;30.03.2016  01:33;   47;   56;   67;   71;   71;  100; 21,1;2;   16;    8;
112;30.03.2016  02:33;   47;   56;   67;   71;   71;  100; 21,1;2;   26;   13;
113;30.03.2016  03:33;   46;   55;   66;   71;   71;  100; 21,1;2;   36;   18;
114;30.03.2016  04:33;   46;   55;   66;   71;   71;  100; 21,1;2;   46;   23;
115;30.03.2016  05:33;   45;   55;   66;   70;   70;  100; 21,1;2;   56;   28;
116;30.03.2016  06:33;   45;   54;   66;   70;   71;  100; 21,1;2;   66;   33;
117;30.03.2016  07:33;   45;   54;   66;   70;   70;  100; 21,1;2;   76;   38;
118;30.03.2016  08:33;   38;   46;   57;   66;   69;  100; 21,1;2;   86;   43;
119;30.03.2016  09:33;   36;   45;   55;   65;   69;  100; 21,1;2;   96;   48;
120;30.03.2016  10:33;   35;   44;   55;   65;   68;  100; 21,1;2;  106;   53;
121;30.03.2016  11:33;   35;   44;   55;   65;   68;  100; 21,1;2;  116;   58;
122;30.03.2016  12:33;   34;   43;   54;   65;   68;  100; 21,1;2;  126;   63;
123;30.03.2016  13:33;   34;   43;   54;   65;   68;  100; 21,1;2;  136;   68;
124;30.03.2016  14:33;   34;   43;   54;   65;   68;  100; 21,1;2;  146;   73;
125;30.03.2016  15:33;   33;   42;   53;   65;   68;  100; 21,1;2;  156;   78;
126;30.03.2016  16:33;   33;   42;   53;   64;   68;  100; 21,1;2;  166;   83;
127;30.03.2016  17:33;   33;   42;   53;   64;   67;  100; 21,1;2;  176;   88;
128;30.03.2016  18:33;   32;   42;   53;   64;   67;  100; 21,1;2;  186;   93;
129;30.03.2016  19:33;   32;   42;   52;   64;   67;  100; 21,1;2;  196;   98;
130;30.03.2016  20:33;   32;   41;   52;   63;   67;  100; 21,1;2;  206;  103;
131;30.03.2016  21:33;   31;   41;   52;   63;   67;  100; 21,1;2;  216;  108;
132;30.03.2016  22:33;   31;   41;   52;   63;   66;  100; 21,1;2;  226;  113;
133;30.03.2016  23:33;   31;   40;   51;   63;   66;  100; 21,1;2;  236;  118;
134;30.03.2016  23:59;   30;   40;   52;   63;   67;  100; 21,1;2;  240;  120;
135;31.03.2016  00:33;   30;   40;   51;   63;   66;  100; 21,1;2;    6;    3;
136;31.03.2016  01:33;   30;   40;   51;   63;   66;  100; 21,1;2;   16;    8;
137;31.03.2016  02:33;   30;   40;   51;   63;   66;  100; 21,1;2;   26;   13;
138;31.03.2016  03:33;   30;   40;   50;   63;   66;  100; 21,1;2;   36;   18;
139;31.03.2016  04:33;   29;   39;   50;   63;   66;  100; 21,1;2;   46;   23;
140;31.03.2016  05:33;   29;   39;   50;   62;   66;  100; 21,1;2;   56;   28;
141;31.03.2016  06:33;   29;   39;   50;   62;   66;  100; 21,1;2;   66;   33;
142;31.03.2016  07:33;   29;   39;   50;   62;   65;  100; 21,1;2;   76;   38;
143;31.03.2016  08:33;   28;   39;   50;   62;   65;  100; 21,1;2;   86;   43;
144;31.03.2016  09:33;   28;   38;   50;   62;   65;  100; 21,1;2;   96;   48;
145;31.03.2016  10:33;   28;   38;   50;   62;   65;  100; 21,1;2;  106;   53;
146;31.03.2016  11:33;   28;   38;   50;   62;   65;  100; 21,1;2;  116;   58;
147;31.03.2016  12:33;   28;   38;   50;   62;   65;  100; 21,1;2;  126;   63;
148;31.03.2016  13:33;   29;   40;   52;   64;   64;  100; 21,1;2;  132;   66;
149;31.03.2016  14:33;   28;   39;   51;   63;   65;  100; 21,1;2;  142;   71;
150;31.03.2016  15:33;   28;   39;   50;   63;   65;  100; 21,1;2;  152;   76;
151;31.03.2016  16:33;   28;   39;   50;   63;   65;  100; 21,1;2;  162;   81;
152;31.03.2016  17:33;   28;   39;   50;   63;   65;  100; 21,1;2;  172;   86;
153;31.03.2016  18:33;   28;   39;   50;   62;   65;  100; 21,1;2;  182;   91;
154;31.03.2016  19:33;   28;   38;   50;   62;   64;  100; 21,1;2;  192;   96;
155;31.03.2016  20:33;   28;   38;   50;   62;   64;  100; 21,1;2;  202;  101;
156;31.03.2016  21:33;   28;   38;   49;   62;   64;  100; 21,1;2;  212;  106;
157;31.03.2016  22:33;   28;   38;   49;   61;   64;  100; 21,1;2;  222;  111;
158;31.03.2016  23:33;   28;   38;   49;   61;   64;  100; 21,1;2;  232;  116;
159;31.03.2016  23:59;   28;   37;   48;   61;   64;  100; 21,1;2;  238;  119;
160;01.04.2016  00:33;   28;   38;   49;   61;   64;  100; 21,1;2;    4;    2;
161;01.04.2016  01:33;   28;   38;   49;   61;   64;  100; 21,1;2;   14;    7;
162;01.04.2016  02:33;   28;   38;   49;   61;   63;  100; 21,1;2;   24;   12;
163;01.04.2016  03:33;   28;   38;   49;   61;   63;  100; 21,0;2;   34;   17;
164;01.04.2016  04:33;   28;   38;   49;   61;   63;  100; 21,0;2;   44;   22;
165;01.04.2016  05:33;   28;   37;   48;   60;   63;  100; 21,1;2;   54;   27;
166;01.04.2016  06:33;   28;   37;   48;   60;   63;  100; 21,1;2;   64;   32;
167;01.04.2016  07:33;   28;   37;   48;   60;   63;  100; 21,0;2;   74;   37;
168;01.04.2016  08:33;   28;   37;   48;   60;   63;  100; 21,0;2;   84;   42;
169;01.04.2016  09:33;   29;   37;   48;   60;   63;  100; 20,9;2;   94;   47;
170;01.04.2016  10:33;   29;   37;   48;   60;   62;  100; 21,0;2;  104;   52;
171;01.04.2016  11:33;   20;   21;   23;   22;   19;  100; 21,0;0;  112;   56;
172;01.04.2016  12:33;   21;   22;   22;   21;   21;  100; 20,9;0;  112;   56;
173;01.04.2016  13:33;   40;   49;   56;   57;   54;  100; 18,2;2;  118;   58;
174;01.04.2016  14:33;   37;   50;   61;   62;   61;  100; 18,7;2;  128;   63;
175;01.04.2016  15:33;   37;   50;   61;   61;   58;  100; 18,8;2;  138;   68;
176;01.04.2016  16:33;   38;   50;   61;   60;   57;  100; 18,8;2;  148;   73;
177;01.04.2016  17:33;   38;   50;   61;   60;   56;  100; 18,9;2;  158;   78;
178;01.04.2016  18:33;   38;   50;   60;   60;   55;  100; 18,8;2;  168;   83;
179;01.04.2016  19:33;   38;   50;   60;   59;   55;  100; 18,7;2;  178;   88;
180;01.04.2016  20:33;   38;   50;   60;   59;   54;  100; 18,8;2;  188;   93;
181;01.04.2016  21:33;   38;   50;   60;   59;   54;  100; 18,6;2;  198;   98;
182;01.04.2016  22:33;   38;   50;   59;   59;   54;  100; 18,8;2;  208;  103;
183;01.04.2016  23:33;   39;   50;   59;   59;   54;  100; 18,9;2;  218;  108;
184;01.04.2016  23:59;   38;   49;   59;   59;   54;  100; 18,8;2;  222;  110;
185;02.04.2016  00:33;   39;   49;   59;   59;   54;  100; 18,7;2;    6;    3;
186;02.04.2016  01:33;   39;   49;   59;   59;   54;  100; 18,6;2;   16;    8;
187;02.04.2016  02:33;   39;   49;   59;   59;   54;  100; 18,7;2;   26;   13;
188;02.04.2016  03:33;   39;   49;   58;   59;   54;  100; 18,6;2;   36;   18;
189;02.04.2016  04:33;   39;   49;   58;   59;   54;  100; 18,5;2;   46;   23;
190;02.04.2016  05:33;   39;   49;   58;   58;   54;  100; 18,6;2;   56;   28;
191;02.04.2016  06:33;   39;   49;   58;   58;   54;  100; 18,5;2;   66;   33;
192;02.04.2016  07:33;   39;   49;   58;   58;   54;  100; 18,6;2;   76;   38;
193;02.04.2016  08:33;   38;   49;   58;   58;   53;  100; 18,4;2;   86;   43;
194;02.04.2016  09:33;   38;   49;   58;   57;   53;  100; 18,7;2;   96;   48;
195;02.04.2016  10:33;   38;   49;   58;   58;   53;  100; 18,6;2;  106;   53;
196;02.04.2016  11:33;   38;   48;   58;   58;   53;  100; 18,5;2;  116;   58;
197;02.04.2016  12:33;   38;   48;   58;   58;   54;  100; 18,3;2;  126;   63;
198;02.04.2016  13:33;   38;   48;   58;   58;   54;  100; 18,4;2;  136;   68;
199;02.04.2016  14:33;   37;   48;   58;   58;   54;  100; 18,4;2;  146;   73;
200;02.04.2016  15:33;   37;   48;   58;   58;   54;  100; 18,6;2;  156;   78;
201;02.04.2016  16:33;   37;   48;   58;   58;   54;  100; 18,4;2;  166;   83;
202;02.04.2016  17:33;   37;   48;   58;   58;   54;  100; 18,4;2;  176;   88;
203;02.04.2016  18:33;   36;   47;   58;   58;   54;  100; 18,4;2;  186;   93;
204;02.04.2016  19:33;   36;   47;   58;   58;   54;  100; 18,5;2;  196;   98;
