Company :
* Text *
* Text *

Stack- name: BC_7_Heap
Filename : Z:\DATA\BC_7_Heap_9-30-2014.CSV

First data download at: 10/3/2014
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
1;30.09.2014  14:39;   56;   60;   49;   41;   40;   63; 12,7;2;    1;    0;
2;30.09.2014  16:15;   64;   68;   58;   51;   50;   39;  0,0;2;    8;    4;
3;30.09.2014  17:15;   64;   68;   60;   52;   51;   34;  3,0;2;   18;    9;
4;30.09.2014  18:15;   64;   68;   61;   54;   52;   28;  0,5;2;   28;   14;
5;30.09.2014  19:15;   65;   68;   63;   56;   52;   19;  0,0;2;   38;   19;
6;30.09.2014  20:15;   65;   69;   64;   57;   52;   15;  0,0;2;   48;   24;
7;30.09.2014  21:15;   67;   69;   65;   59;   52;   11;  0,0;2;   58;   29;
8;30.09.2014  22:15;   68;   70;   66;   60;   53;    7;  0,0;2;   68;   34;
9;30.09.2014  23:15;   69;   70;   67;   61;   53;    6;  0,0;2;   78;   39;
10;30.09.2014  23:59;   70;   71;   68;   62;   53;    5;  0,8;2;   86;   43;
11;01.10.2014  00:15;   71;   71;   68;   62;   54;    3;  0,0;2;    2;    1;
12;01.10.2014  01:15;   72;   72;   69;   64;   54;    2;  0,2;2;   12;    6;
13;01.10.2014  02:15;   73;   73;   70;   65;   55;    0;  0,4;2;   22;   11;
14;01.10.2014  03:15;   74;   74;   71;   67;   56;    0;  1,0;2;   32;   16;
15;01.10.2014  04:15;   75;   75;   72;   68;   58;    0;  1,9;2;   42;   21;
16;01.10.2014  05:15;   75;   75;   73;   69;   60;    0;  2,8;2;   52;   26;
17;01.10.2014  06:15;   76;   76;   74;   70;   62;    0;  3,5;2;   62;   31;
18;01.10.2014  07:15;   76;   76;   74;   71;   64;    0;  4,2;2;   72;   36;
19;01.10.2014  08:15;   77;   77;   75;   72;   65;    0;  4,4;2;   82;   41;
20;01.10.2014  09:15;   77;   77;   76;   72;   67;    0;  4,2;2;   92;   46;
21;01.10.2014  10:15;   18;   18;   18;   18;   17;  100; 21,1;2;  102;   51;
22;01.10.2014  11:15;   18;   18;   19;   18;   18;  100; 21,1;2;  112;   56;
23;01.10.2014  12:15;   18;   18;   18;   18;   17;  100; 21,1;2;  122;   61;
24;01.10.2014  13:15;   19;   19;   19;   19;   18;  100; 21,1;2;  132;   66;
25;01.10.2014  14:15;   70;   74;   73;   72;   69;    0;  1,8;2;  142;   71;
26;01.10.2014  15:15;   77;   79;   80;   79;   77;    0;  2,3;2;  152;   76;
27;01.10.2014  16:15;   77;   79;   80;   80;   78;    0;  2,1;2;  162;   81;
28;01.10.2014  17:15;   77;   79;   80;   80;   79;    0;  2,1;2;  172;   86;
29;01.10.2014  18:15;   77;   79;   80;   80;   79;    0;  2,0;2;  182;   91;
30;01.10.2014  19:15;   77;   79;   80;   80;   80;    0;  2,0;2;  192;   96;
31;01.10.2014  20:15;   76;   79;   80;   80;   80;    0;  2,0;2;  202;  101;
32;01.10.2014  21:15;   76;   79;   80;   80;   80;    0;  2,1;2;  212;  106;
33;01.10.2014  22:15;   76;   79;   80;   80;   80;    0;  2,1;2;  222;  111;
34;01.10.2014  23:15;   76;   79;   80;   80;   80;    0;  2,1;2;  232;  116;
35;01.10.2014  23:59;   76;   79;   80;   80;   80;    0;  5,0;2;  240;  120;
36;02.10.2014  00:15;   76;   79;   80;   80;   80;    0;  2,1;2;    2;    1;
37;02.10.2014  01:15;   76;   79;   79;   79;   80;    0;  2,2;2;   12;    6;
38;02.10.2014  02:15;   76;   79;   79;   79;   80;    0;  2,1;2;   22;   11;
39;02.10.2014  03:15;   76;   79;   79;   79;   80;    0;  2,2;2;   32;   16;
40;02.10.2014  04:15;   76;   79;   79;   79;   79;    0;  2,2;2;   42;   21;
41;02.10.2014  05:15;   76;   79;   79;   79;   79;    0;  2,3;2;   52;   26;
42;02.10.2014  06:15;   76;   79;   79;   79;   79;    0;  2,4;2;   62;   31;
43;02.10.2014  07:15;   76;   79;   79;   79;   79;    0;  2,4;2;   72;   36;
44;02.10.2014  08:15;   76;   79;   79;   79;   79;    0;  2,4;2;   82;   41;
45;02.10.2014  12:13;   51;   47;   36;   32;   28;  100; 10,5;2;   88;   44;
46;02.10.2014  13:13;   76;   63;   47;   43;   36;   62;  6,5;2;   98;   49;
47;02.10.2014  14:13;   76;   64;   49;   44;   38;   60;  4,8;2;  108;   54;
48;02.10.2014  15:13;   77;   65;   50;   46;   39;   58;  4,0;2;  118;   59;
49;02.10.2014  16:13;   77;   65;   51;   47;   40;   57;  3,3;2;  128;   64;
50;02.10.2014  17:42;   77;   66;   52;   48;   43;   55;  0,0;2;  136;   68;
51;02.10.2014  18:42;   77;   67;   53;   49;   44;   53;  5,0;2;  146;   73;
52;02.10.2014  19:42;   77;   68;   54;   49;   46;   51;  3,7;2;  156;   78;
53;02.10.2014  20:42;   77;   68;   55;   50;   48;   50;  3,0;2;  166;   83;
54;02.10.2014  21:42;   77;   69;   56;   51;   50;   45;  2,6;2;  176;   88;
55;02.10.2014  22:42;   77;   70;   56;   51;   51;   45;  2,4;2;  186;   93;
56;02.10.2014  23:42;   77;   70;   57;   52;   52;   40;  2,2;2;  196;   98;
57;02.10.2014  23:59;   77;   71;   58;   52;   53;   37;  2,3;2;  200;  100;
58;03.10.2014  00:42;   77;   71;   58;   53;   54;   35;  2,1;2;    6;    3;
59;03.10.2014  01:42;   77;   71;   59;   53;   55;   33;  2,0;2;   16;    8;
60;03.10.2014  02:42;   77;   72;   60;   54;   57;   29;  2,0;2;   26;   13;
61;03.10.2014  03:42;   77;   72;   61;   55;   58;   25;  1,9;2;   36;   18;
62;03.10.2014  04:42;   77;   73;   62;   56;   60;    0;  2,0;2;   46;   23;
63;03.10.2014  05:42;   77;   73;   63;   56;   61;    0;  1,9;2;   56;   28;
64;03.10.2014  06:42;   78;   73;   64;   57;   62;    0;  2,0;2;   66;   33;
65;03.10.2014  07:42;   78;   74;   65;   58;   63;    0;  1,9;2;   76;   38;
66;03.10.2014  08:42;   78;   74;   65;   59;   64;    0;  1,8;2;   86;   43;
67;03.10.2014  09:42;   77;   75;   67;   60;   65;    0;  1,9;2;   96;   48;
68;03.10.2014  10:42;   78;   75;   68;   61;   65;    0;  1,9;2;  106;   53;
69;03.10.2014  11:42;   78;   75;   68;   62;   66;    0;  1,8;2;  116;   58;
70;03.10.2014  12:42;   78;   75;   69;   63;   66;    0;  1,8;2;  126;   63;
71;03.10.2014  13:42;   77;   76;   70;   64;   67;    0;  1,9;2;  136;   68;
72;03.10.2014  14:42;   77;   76;   71;   65;   67;    0;  1,8;2;  146;   73;
73;03.10.2014  15:42;   77;   76;   71;   66;   68;    0;  1,8;2;  156;   78;
74;03.10.2014  16:42;   77;   76;   72;   67;   68;    0;  1,8;2;  166;   83;
75;03.10.2014  17:42;   77;   76;   73;   68;   69;    0;  1,8;2;  176;   88;
76;03.10.2014  18:42;   77;   77;   73;   69;   70;    0;  2,0;2;  186;   93;
77;03.10.2014  19:42;   77;   77;   74;   70;   70;    0;  2,1;2;  196;   98;
78;03.10.2014  20:42;   77;   77;   74;   70;   71;    0;  2,2;2;  206;  103;
79;03.10.2014  21:42;   77;   77;   75;   71;   72;    0;  2,2;2;  216;  108;
80;03.10.2014  22:42;   77;   77;   75;   72;   72;    0;  2,3;2;  226;  113;
81;03.10.2014  23:42;   77;   77;   75;   73;   73;    0;  2,3;2;  236;  118;
82;03.10.2014  23:59;   77;   77;   75;   73;   73;    0;  2,6;2;  240;  120;
83;04.10.2014  00:42;   77;   77;   76;   73;   74;    0;  2,3;2;    6;    3;
84;04.10.2014  01:42;   77;   77;   76;   74;   74;    0;  2,4;2;   16;    8;
85;04.10.2014  02:42;   77;   77;   76;   74;   75;    0;  2,4;2;   26;   13;
86;04.10.2014  03:42;   77;   77;   76;   75;   75;    0;  2,4;2;   36;   18;
87;04.10.2014  04:42;   77;   77;   77;   75;   75;    0;  2,5;2;   46;   23;
88;04.10.2014  05:42;   77;   77;   77;   76;   76;    0;  2,5;2;   56;   28;
89;04.10.2014  06:42;   77;   77;   77;   76;   76;    0;  2,6;2;   66;   33;
90;04.10.2014  07:42;   77;   77;   77;   76;   76;    0;  2,7;2;   76;   38;
91;04.10.2014  08:42;   77;   78;   77;   77;   77;    0;  2,7;2;   86;   43;
92;04.10.2014  09:42;   77;   78;   77;   77;   77;    0;  2,7;2;   96;   48;
93;04.10.2014  10:42;   77;   78;   77;   77;   77;    0;  2,7;2;  106;   53;
94;04.10.2014  11:42;   77;   78;   78;   77;   77;    0;  2,7;2;  116;   58;
95;04.10.2014  12:42;   77;   78;   78;   78;   77;    0;  2,8;2;  126;   63;
96;04.10.2014  13:42;   77;   78;   78;   78;   77;    0;  2,8;2;  136;   68;
97;04.10.2014  14:42;   77;   78;   78;   78;   77;    0;  2,7;2;  146;   73;
98;04.10.2014  15:42;   77;   78;   78;   78;   77;    0;  2,9;2;  156;   78;
99;04.10.2014  16:42;   77;   78;   78;   78;   77;    0;  2,9;2;  166;   83;
100;04.10.2014  17:42;   77;   78;   78;   78;   78;    0;  2,9;2;  176;   88;
101;04.10.2014  18:42;   77;   78;   78;   78;   77;    0;  3,0;2;  186;   93;
102;04.10.2014  19:42;   77;   78;   78;   78;   77;    0;  3,1;2;  196;   98;
103;04.10.2014  20:42;   77;   78;   78;   78;   77;    0;  3,2;2;  206;  103;
104;04.10.2014  21:42;   77;   78;   78;   78;   77;    0;  3,3;2;  216;  108;
105;04.10.2014  22:42;   77;   78;   78;   78;   76;    0;  3,5;2;  226;  113;
106;04.10.2014  23:42;   78;   78;   78;   78;   77;    0;  3,5;2;  236;  118;
107;04.10.2014  23:59;   77;   78;   78;   78;   77;    0;  4,0;2;  240;  120;
108;05.10.2014  00:42;   78;   78;   78;   78;   76;    0;  3,6;2;    6;    3;
109;05.10.2014  01:42;   78;   78;   78;   79;   76;    0;  3,6;2;   16;    8;
110;05.10.2014  02:42;   78;   78;   79;   79;   76;    0;  3,7;2;   26;   13;
111;05.10.2014  03:42;   78;   78;   79;   79;   76;    0;  3,8;2;   36;   18;
112;05.10.2014  04:42;   78;   78;   79;   79;   76;    0;  3,9;2;   46;   23;
113;05.10.2014  05:42;   78;   78;   79;   79;   76;    0;  4,0;2;   56;   28;
114;05.10.2014  06:42;   78;   78;   79;   79;   76;    0;  3,9;2;   66;   33;
115;05.10.2014  07:42;   78;   78;   79;   79;   76;    0;  4,1;2;   76;   38;
116;05.10.2014  08:42;   78;   78;   79;   79;   76;    0;  4,0;2;   86;   43;
117;05.10.2014  09:42;   78;   78;   79;   79;   76;    0;  4,1;2;   96;   48;
118;05.10.2014  10:42;   78;   78;   79;   79;   76;    0;  4,0;2;  106;   53;
119;05.10.2014  11:42;   78;   78;   79;   79;   76;    0;  4,0;2;  116;   58;
120;05.10.2014  12:42;   78;   79;   79;   79;   76;    0;  4,1;2;  126;   63;
121;05.10.2014  13:42;   78;   79;   79;   79;   76;    0;  4,2;2;  136;   68;
122;05.10.2014  14:42;   78;   79;   79;   79;   76;    0;  4,1;2;  146;   73;
123;05.10.2014  16:52;   40;   50;   49;   39;   20;  100; 12,7;2;  152;   76;
124;05.10.2014  17:52;   74;   74;   76;   66;   26;   18;  6,5;2;  162;   81;
125;05.10.2014  18:52;   75;   75;   76;   68;   32;   16;  7,2;2;  172;   86;
126;05.10.2014  19:52;   75;   75;   76;   69;   37;   14;  7,4;2;  182;   91;
127;05.10.2014  20:52;   74;   75;   76;   70;   44;   10;  7,3;2;  192;   96;
128;05.10.2014  21:52;   74;   75;   76;   72;   51;    4;  7,5;2;  202;  101;
129;05.10.2014  22:52;   74;   75;   76;   73;   59;    0;  7,5;2;  212;  106;
130;05.10.2014  23:52;   74;   75;   76;   74;   64;    0;  7,6;2;  222;  111;
131;05.10.2014  23:59;   74;   75;   76;   74;   65;    0;  8,6;2;  224;  112;
132;06.10.2014  00:52;   74;   75;   76;   75;   67;    0;  7,6;2;    8;    4;
133;06.10.2014  01:52;   74;   74;   76;   75;   69;    0;  7,6;2;   18;    9;
134;06.10.2014  02:52;   74;   74;   77;   76;   71;    0;  7,6;2;   28;   14;
135;06.10.2014  03:52;   73;   74;   77;   76;   72;    0;  7,6;2;   38;   19;
