Company :
* Text *
* Text *

Stack- name: BC_12_HEAP
Filename : Z:\DATA\BC_12_HEAP_11-4-2015.CSV

First data download at: 11/17/2015
 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles
27;05.11.2015  19:09;   69;   65;   45;   23;   24;   62; 12,6;2;  150;   75;
28;05.11.2015  20:09;   70;   67;   46;   24;   25;   60; 12,6;2;  160;   80;
29;05.11.2015  21:09;   71;   68;   48;   25;   27;   58; 12,6;2;  170;   85;
30;05.11.2015  22:09;   72;   69;   49;   27;   29;   57; 12,6;2;  180;   90;
31;05.11.2015  23:09;   73;   70;   51;   28;   32;   55; 12,6;2;  190;   95;
32;05.11.2015  23:59;   73;   71;   52;   29;   35;   54; 12,6;2;  199;   99;
33;06.11.2015  00:09;   73;   71;   52;   29;   35;   54; 12,6;2;    0;    0;
34;06.11.2015  01:09;   74;   72;   54;   31;   38;   51; 12,6;2;   10;    5;
35;06.11.2015  02:09;   75;   73;   56;   32;   41;   49; 12,6;2;   20;   10;
36;06.11.2015  03:09;   76;   74;   57;   34;   43;   47; 12,6;2;   30;   15;
37;06.11.2015  04:09;   77;   75;   59;   36;   44;   45; 12,6;2;   40;   20;
38;06.11.2015  05:09;   78;   75;   60;   38;   45;   44; 12,6;2;   50;   25;
39;06.11.2015  06:09;   79;   76;   62;   39;   46;   42; 12,6;2;   60;   30;
40;06.11.2015  07:09;   80;   77;   64;   41;   47;   40; 12,6;2;   70;   35;
41;06.11.2015  08:09;   80;   78;   65;   43;   47;   38; 12,6;2;   80;   40;
42;06.11.2015  09:09;   81;   79;   66;   45;   47;   37; 12,7;2;   90;   45;
43;06.11.2015  10:09;   81;   80;   68;   47;   48;   34; 12,6;2;  100;   50;
44;06.11.2015  11:09;   81;   80;   69;   48;   48;   33; 12,6;2;  110;   55;
45;06.11.2015  12:09;   81;   81;   70;   49;   49;   32; 12,6;2;  120;   60;
46;06.11.2015  13:09;   81;   81;   72;   50;   50;   30; 12,6;2;  130;   65;
47;06.11.2015  14:09;   81;   81;   73;   52;   51;   28; 12,6;2;  140;   70;
48;06.11.2015  15:09;   82;   82;   74;   53;   51;   27; 12,6;2;  150;   75;
49;06.11.2015  16:09;   82;   82;   76;   55;   52;   25; 12,6;2;  160;   80;
50;06.11.2015  17:09;   82;   82;   77;   56;   53;   17; 12,6;2;  170;   85;
51;06.11.2015  18:09;   82;   82;   78;   58;   54;    6; 12,6;2;  180;   90;
52;06.11.2015  19:09;   81;   82;   79;   60;   55;    0; 12,6;2;  190;   95;
53;06.11.2015  20:09;   81;   82;   80;   62;   57;    0; 12,6;2;  200;  100;
54;06.11.2015  21:09;   81;   82;   80;   65;   59;    0; 12,6;2;  210;  105;
55;06.11.2015  22:09;   81;   82;   81;   67;   62;    0; 12,6;2;  220;  110;
56;06.11.2015  23:09;   81;   82;   81;   70;   64;    0; 12,6;2;  230;  115;
57;06.11.2015  23:59;   81;   82;   82;   71;   66;    0; 12,6;2;  240;  120;
58;07.11.2015  00:09;   81;   82;   82;   72;   66;    0; 12,6;2;    0;    0;
59;07.11.2015  01:09;   81;   82;   82;   73;   67;    0; 12,6;2;   10;    5;
60;07.11.2015  02:09;   81;   82;   82;   75;   69;    0; 12,6;2;   20;   10;
61;07.11.2015  03:09;   81;   81;   82;   76;   70;    0; 12,6;2;   30;   15;
62;07.11.2015  04:09;   81;   81;   82;   77;   70;    0; 12,6;2;   40;   20;
63;07.11.2015  05:09;   81;   81;   82;   78;   71;    0; 12,6;2;   50;   25;
64;07.11.2015  06:09;   81;   81;   82;   79;   71;    0; 12,6;2;   60;   30;
65;07.11.2015  07:09;   81;   81;   82;   79;   71;    0; 12,6;2;   70;   35;
66;07.11.2015  08:09;   80;   81;   82;   81;   76;    0; 12,6;2;   80;   40;
67;07.11.2015  09:09;   80;   81;   82;   81;   76;    0; 12,6;2;   90;   45;
68;07.11.2015  10:09;   80;   80;   82;   81;   76;    0; 12,6;2;  100;   50;
69;07.11.2015  11:09;   80;   80;   82;   81;   76;    0; 12,6;2;  110;   55;
70;07.11.2015  12:09;   80;   80;   82;   81;   76;    0; 12,6;2;  120;   60;
71;07.11.2015  13:09;   80;   80;   82;   81;   76;    0; 12,6;2;  130;   65;
72;07.11.2015  14:09;   80;   80;   81;   81;   75;    0; 12,7;2;  140;   70;
73;07.11.2015  15:09;   80;   80;   81;   81;   75;    0; 12,6;2;  150;   75;
74;07.11.2015  16:09;   80;   80;   81;   81;   75;    0; 12,7;2;  160;   80;
75;07.11.2015  17:09;   80;   80;   81;   81;   75;    0; 12,7;2;  170;   85;
76;07.11.2015  18:09;   79;   80;   81;   81;   75;    0; 12,7;2;  180;   90;
77;07.11.2015  19:09;   79;   80;   81;   81;   74;    0; 12,7;2;  190;   95;
78;07.11.2015  20:09;   79;   80;   81;   81;   74;    0; 12,7;2;  200;  100;
79;07.11.2015  21:09;   79;   80;   81;   81;   74;    0; 12,7;2;  210;  105;
80;07.11.2015  22:09;   79;   80;   81;   81;   74;    0; 12,7;2;  220;  110;
81;07.11.2015  23:09;   79;   80;   81;   81;   73;    0; 12,7;2;  230;  115;
82;07.11.2015  23:59;   79;   80;   81;   81;   74;    0; 12,7;2;  240;  120;
83;08.11.2015  00:09;   79;   80;   81;   81;   73;    0; 12,7;2;    0;    0;
84;08.11.2015  01:09;   79;   80;   81;   81;   73;    0; 12,7;2;   10;    5;
85;08.11.2015  02:09;   79;   80;   81;   80;   73;    0; 12,7;2;   20;   10;
86;08.11.2015  03:09;   79;   79;   81;   80;   73;    0; 12,7;2;   30;   15;
87;08.11.2015  04:09;   79;   79;   80;   80;   73;    0; 12,7;2;   40;   20;
88;08.11.2015  05:09;   79;   79;   80;   80;   73;    0; 12,7;2;   50;   25;
89;08.11.2015  06:09;   79;   79;   80;   80;   73;    0; 12,7;2;   60;   30;
90;08.11.2015  07:09;   79;   79;   80;   80;   73;    0; 12,7;2;   70;   35;
91;08.11.2015  08:09;   79;   79;   80;   80;   73;    0; 12,7;2;   80;   40;
92;08.11.2015  09:09;   78;   79;   80;   80;   73;    0; 12,7;2;   90;   45;
93;08.11.2015  10:09;   78;   79;   80;   80;   73;    0; 12,7;2;  100;   50;
94;08.11.2015  11:09;   78;   79;   80;   80;   73;    0; 12,7;2;  110;   55;
95;08.11.2015  12:09;   78;   79;   80;   80;   73;    0; 12,7;2;  120;   60;
96;08.11.2015  13:09;   78;   79;   80;   80;   72;    0; 12,7;2;  130;   65;
97;08.11.2015  14:09;   78;   79;   80;   80;   72;    0; 12,6;2;  140;   70;
98;08.11.2015  15:09;   78;   79;   80;   80;   72;    0; 12,6;2;  150;   75;
99;08.11.2015  16:09;   78;   79;   80;   79;   72;    0; 12,6;2;  160;   80;
100;08.11.2015  17:09;   78;   79;   80;   79;   72;    0; 12,7;2;  170;   85;
101;08.11.2015  18:09;   78;   79;   80;   79;   72;    0; 12,7;2;  180;   90;
102;08.11.2015  19:09;   78;   79;   80;   79;   72;    0; 12,7;2;  190;   95;
103;08.11.2015  20:09;   78;   79;   80;   79;   72;    0; 12,6;2;  200;  100;
104;08.11.2015  21:09;   78;   78;   80;   79;   72;    0; 12,7;2;  210;  105;
105;08.11.2015  22:09;   78;   78;   80;   79;   72;    0; 12,6;2;  220;  110;
106;08.11.2015  23:09;   78;   78;   80;   79;   72;    0; 12,6;2;  230;  115;
107;08.11.2015  23:59;   78;   78;   80;   79;   72;    0; 12,6;2;  240;  120;
108;09.11.2015  00:09;   78;   78;   80;   79;   72;    0; 12,6;2;    0;    0;
109;09.11.2015  01:09;   78;   78;   80;   79;   72;    0; 12,6;2;   10;    5;
110;09.11.2015  02:09;   78;   78;   79;   79;   72;    0; 12,6;2;   20;   10;
111;09.11.2015  03:09;   78;   78;   79;   79;   71;    0; 12,6;2;   30;   15;
112;09.11.2015  04:09;   77;   78;   79;   79;   71;    0; 12,6;2;   40;   20;
113;09.11.2015  05:09;   77;   78;   79;   79;   71;    0; 12,7;2;   50;   25;
114;09.11.2015  06:09;   77;   78;   79;   79;   71;    0; 12,6;2;   60;   30;
115;09.11.2015  07:09;   77;   78;   79;   79;   71;    0; 12,6;2;   70;   35;
116;09.11.2015  08:09;   77;   78;   79;   79;   71;    0; 12,7;2;   80;   40;
117;09.11.2015  09:09;   13;   13;   13;   13;   13;  100; 12,6;2;   90;   45;
118;09.11.2015  10:09;   14;   14;   14;   14;   14;  100; 12,7;2;  100;   50;
119;09.11.2015  11:09;   14;   15;   15;   15;   14;  100; 12,6;2;  110;   55;
120;09.11.2015  12:09;   16;   16;   16;   16;   15;  100; 12,6;2;  120;   60;
121;09.11.2015  13:09;   17;   17;   17;   19;   19;  100; 12,6;2;  130;   65;
122;09.11.2015  14:09;   17;   17;   17;   17;   16;  100; 12,6;2;  140;   70;
123;09.11.2015  15:09;   26;   30;   36;   40;   23;  100; 12,7;2;  150;   75;
124;09.11.2015  16:09;   31;   34;   45;   48;   33;  100; 12,6;2;  160;   80;
125;09.11.2015  17:09;   30;   35;   46;   49;   35;  100; 12,7;2;  170;   85;
126;09.11.2015  18:09;   30;   35;   48;   51;   37;  100; 12,6;2;  180;   90;
127;09.11.2015  19:09;   29;   35;   49;   54;   39;  100; 12,6;2;  190;   95;
128;09.11.2015  20:09;   28;   35;   50;   56;   42;  100; 12,6;2;  200;  100;
129;09.11.2015  21:09;   28;   35;   50;   58;   44;  100; 12,6;2;  210;  105;
130;09.11.2015  22:09;   27;   34;   51;   59;   46;  100; 12,6;2;  220;  110;
131;09.11.2015  23:09;   27;   34;   51;   60;   47;  100; 12,6;2;  230;  115;
132;09.11.2015  23:59;   27;   34;   52;   61;   49;  100; 12,6;2;  238;  119;
133;10.11.2015  00:09;   27;   34;   52;   61;   49;  100; 12,6;2;    2;    1;
134;10.11.2015  01:09;   26;   34;   52;   61;   51;  100; 12,6;2;   12;    6;
135;10.11.2015  02:09;   26;   34;   53;   62;   53;  100; 12,6;2;   22;   11;
136;10.11.2015  03:09;   26;   34;   53;   62;   55;  100; 12,6;2;   32;   16;
137;10.11.2015  04:09;   25;   35;   53;   63;   56;  100; 12,6;2;   42;   21;
138;10.11.2015  05:09;   25;   35;   54;   63;   57;  100; 12,6;2;   52;   26;
139;10.11.2015  06:09;   25;   35;   54;   63;   58;  100; 12,6;2;   62;   31;
140;10.11.2015  07:09;   25;   35;   54;   64;   60;  100; 12,6;2;   72;   36;
141;10.11.2015  08:09;   25;   35;   55;   64;   61;  100; 12,6;2;   82;   41;
142;10.11.2015  09:09;   25;   35;   55;   64;   61;  100; 12,7;2;   92;   46;
143;10.11.2015  10:09;   25;   35;   55;   64;   62;  100; 12,7;2;  102;   51;
144;10.11.2015  11:09;   24;   36;   55;   65;   62;  100; 12,7;2;  112;   56;
145;10.11.2015  12:09;   24;   36;   56;   65;   63;  100; 12,7;2;  122;   61;
146;10.11.2015  13:09;   24;   37;   56;   65;   64;  100; 12,7;2;  132;   66;
147;10.11.2015  14:09;   24;   37;   56;   65;   65;  100; 12,7;2;  142;   71;
148;10.11.2015  15:09;   24;   38;   57;   65;   65;  100; 12,7;2;  152;   76;
149;10.11.2015  16:09;   24;   39;   58;   65;   65;  100; 12,7;2;  162;   81;
150;10.11.2015  17:09;   24;   40;   58;   65;   65;  100; 12,6;2;  172;   86;
151;10.11.2015  18:09;   24;   40;   59;   66;   65;  100; 12,7;2;  182;   91;
152;10.11.2015  19:09;   25;   41;   59;   66;   65;  100; 12,7;2;  192;   96;
153;10.11.2015  20:09;   25;   41;   60;   66;   62;  100; 12,7;2;  202;  101;
154;10.11.2015  21:09;   25;   42;   60;   67;   63;  100; 12,6;2;  212;  106;
155;10.11.2015  22:09;   25;   43;   60;   67;   63;  100; 12,7;2;  222;  111;
156;10.11.2015  23:09;   25;   44;   61;   67;   63;  100; 12,7;2;  232;  116;
157;10.11.2015  23:59;   25;   45;   62;   67;   64;  100; 12,7;2;  240;  120;
158;11.11.2015  00:09;   26;   45;   62;   68;   63;  100; 12,7;2;    2;    1;
159;11.11.2015  01:09;   26;   44;   61;   68;   63;  100; 12,7;2;   12;    6;
160;11.11.2015  02:09;   26;   45;   61;   68;   62;  100; 12,7;2;   22;   11;
161;11.11.2015  03:09;   26;   45;   61;   68;   62;  100; 12,7;2;   32;   16;
162;11.11.2015  04:09;   27;   45;   61;   68;   62;  100; 12,7;2;   42;   21;
163;11.11.2015  05:09;   27;   45;   61;   67;   61;  100; 12,7;2;   52;   26;
164;11.11.2015  06:09;   27;   45;   61;   67;   60;  100; 12,7;2;   62;   31;
165;11.11.2015  07:09;   28;   45;   61;   67;   59;  100; 12,7;2;   72;   36;
166;11.11.2015  08:09;   28;   46;   61;   67;   60;  100; 12,7;2;   82;   41;
167;11.11.2015  09:09;   29;   47;   61;   67;   60;  100; 12,7;2;   92;   46;
168;11.11.2015  10:09;   29;   47;   61;   67;   60;  100; 12,7;2;  102;   51;
169;11.11.2015  11:09;   29;   48;   61;   67;   61;  100; 12,6;2;  112;   56;
170;11.11.2015  12:09;   30;   48;   62;   67;   60;  100; 12,6;2;  122;   61;
171;11.11.2015  13:09;   30;   49;   62;   67;   59;  100; 12,6;2;  132;   66;
172;11.11.2015  14:09;   30;   49;   62;   67;   59;  100; 12,6;2;  142;   71;
173;11.11.2015  15:09;   30;   50;   62;   67;   59;  100; 12,6;2;  152;   76;
174;11.11.2015  16:09;   31;   50;   62;   67;   59;  100; 12,6;2;  162;   81;
175;11.11.2015  17:09;   31;   51;   62;   67;   58;  100; 12,6;2;  172;   86;
176;11.11.2015  18:09;   31;   51;   63;   66;   58;  100; 12,6;2;  182;   91;
177;11.11.2015  19:09;   31;   52;   63;   66;   58;  100; 12,6;2;  192;   96;
178;11.11.2015  20:09;   31;   52;   63;   67;   59;  100; 12,6;2;  202;  101;
179;11.11.2015  21:09;   32;   52;   63;   67;   59;  100; 12,6;2;  212;  106;
180;11.11.2015  22:09;   32;   53;   63;   67;   60;  100; 12,6;2;  222;  111;
181;11.11.2015  23:09;   32;   53;   63;   67;   60;  100; 12,6;2;  232;  116;
182;11.11.2015  23:59;   32;   53;   63;   67;   60;  100; 12,6;2;  240;  120;
183;12.11.2015  00:09;   32;   53;   63;   67;   60;  100; 12,6;2;    2;    1;
184;12.11.2015  01:09;   32;   53;   63;   67;   60;  100; 12,6;2;   12;    6;
185;12.11.2015  02:09;   32;   53;   63;   67;   60;  100; 12,6;2;   22;   11;
186;12.11.2015  03:09;   32;   53;   63;   67;   60;  100; 12,6;2;   32;   16;
187;12.11.2015  04:09;   32;   53;   63;   66;   59;  100; 12,6;2;   42;   21;
188;12.11.2015  05:09;   33;   53;   63;   66;   60;  100; 12,6;2;   52;   26;
189;12.11.2015  06:09;   33;   53;   63;   66;   59;  100; 12,6;2;   62;   31;
190;12.11.2015  07:09;   33;   53;   63;   66;   59;  100; 12,6;2;   72;   36;
191;12.11.2015  08:09;   33;   53;   62;   66;   59;  100; 12,6;2;   82;   41;
192;12.11.2015  12:28;   34;   43;   43;   43;   40;  100; 12,7;2;   86;   43;
193;12.11.2015  13:28;   54;   63;   66;   65;   68;  100; 12,7;2;   96;   48;
194;12.11.2015  14:28;   54;   63;   65;   64;   68;  100; 12,7;2;  106;   53;
195;12.11.2015  15:28;   54;   62;   65;   64;   68;  100; 12,7;2;  116;   58;
196;12.11.2015  16:28;   54;   62;   65;   64;   68;  100; 12,6;2;  126;   63;
197;12.11.2015  17:28;   54;   62;   65;   64;   68;  100; 12,7;2;  136;   68;
198;12.11.2015  18:28;   53;   62;   64;   64;   68;  100; 12,6;2;  146;   73;
199;12.11.2015  19:28;   53;   62;   64;   64;   68;  100; 12,6;2;  156;   78;
200;12.11.2015  20:28;   52;   61;   64;   64;   68;  100; 12,6;2;  166;   83;
201;12.11.2015  21:28;   52;   61;   64;   64;   68;  100; 12,6;2;  176;   88;
202;12.11.2015  22:28;   52;   61;   64;   64;   68;  100; 12,7;2;  186;   93;
203;12.11.2015  23:28;   51;   60;   63;   64;   67;  100; 12,6;2;  196;   98;
204;12.11.2015  23:59;   51;   60;   63;   63;   67;  100; 12,7;2;  202;  101;
205;13.11.2015  00:28;   51;   60;   63;   63;   67;  100; 12,7;2;    4;    2;
206;13.11.2015  01:28;   51;   59;   62;   63;   67;  100; 12,7;2;   14;    7;
207;13.11.2015  02:28;   50;   59;   62;   63;   67;  100; 12,7;2;   24;   12;
208;13.11.2015  03:28;   50;   59;   62;   63;   67;  100; 12,7;2;   34;   17;
209;13.11.2015  04:28;   50;   58;   62;   63;   66;  100; 12,7;2;   44;   22;
210;13.11.2015  05:28;   50;   58;   62;   63;   66;  100; 12,7;2;   54;   27;
211;13.11.2015  06:28;   49;   58;   61;   63;   66;  100; 12,7;2;   64;   32;
212;13.11.2015  07:28;   49;   57;   61;   62;   66;  100; 12,7;2;   74;   37;
213;13.11.2015  08:28;   49;   57;   61;   62;   66;  100; 12,7;2;   84;   42;
214;13.11.2015  09:28;   49;   57;   61;   62;   66;  100; 12,7;2;   94;   47;
215;13.11.2015  10:28;   48;   57;   61;   62;   66;  100; 12,7;2;  104;   52;
216;13.11.2015  11:28;   48;   56;   60;   62;   66;  100; 12,7;2;  114;   57;
217;13.11.2015  12:28;   48;   56;   60;   62;   65;  100; 12,7;2;  124;   62;
218;13.11.2015  13:28;   47;   56;   60;   62;   65;  100; 12,6;2;  134;   67;
219;13.11.2015  14:28;   47;   55;   60;   61;   65;  100; 12,7;2;  144;   72;
220;13.11.2015  15:28;   47;   55;   60;   61;   65;  100; 12,7;2;  154;   77;
221;13.11.2015  16:28;   46;   55;   59;   61;   65;  100; 12,7;2;  164;   82;
222;13.11.2015  17:28;   46;   54;   59;   61;   65;  100; 12,7;2;  174;   87;
223;13.11.2015  18:28;   46;   54;   59;   61;   65;  100; 12,7;2;  184;   92;
224;13.11.2015  19:28;   45;   53;   59;   61;   65;  100; 12,7;2;  194;   97;
225;13.11.2015  20:28;   45;   53;   59;   61;   64;  100; 12,7;2;  204;  102;
226;13.11.2015  21:28;   45;   53;   58;   60;   64;  100; 12,7;2;  214;  107;
227;13.11.2015  22:28;   44;   53;   58;   60;   64;  100; 12,7;2;  224;  112;
228;13.11.2015  23:28;   44;   52;   58;   60;   64;  100; 12,7;2;  234;  117;
229;13.11.2015  23:59;   43;   52;   57;   60;   64;  100; 12,7;2;  240;  120;
230;14.11.2015  00:28;   43;   52;   57;   60;   64;  100; 12,7;2;    4;    2;
231;14.11.2015  01:28;   43;   51;   57;   60;   64;  100; 12,7;2;   14;    7;
232;14.11.2015  02:28;   43;   51;   57;   59;   63;  100; 12,7;2;   24;   12;
233;14.11.2015  03:28;   42;   50;   57;   59;   63;  100; 12,7;2;   34;   17;
234;14.11.2015  04:28;   42;   50;   56;   59;   63;  100; 12,7;2;   44;   22;
235;14.11.2015  05:28;   41;   50;   56;   59;   63;  100; 12,7;2;   54;   27;
236;14.11.2015  06:28;   41;   49;   56;   58;   63;  100; 12,7;2;   64;   32;
237;14.11.2015  07:28;   41;   49;   55;   58;   62;  100; 12,7;2;   74;   37;
238;14.11.2015  08:28;   40;   49;   55;   58;   62;  100; 12,7;2;   84;   42;
239;14.11.2015  09:28;   40;   48;   55;   57;   62;  100; 12,7;2;   94;   47;
240;14.11.2015  10:28;   39;   48;   54;   57;   62;  100; 12,7;2;  104;   52;
241;14.11.2015  11:28;   39;   47;   54;   57;   61;  100; 12,7;2;  114;   57;
242;14.11.2015  12:28;   38;   47;   53;   56;   61;  100; 12,7;2;  124;   62;
243;14.11.2015  13:28;   38;   46;   53;   56;   61;  100; 12,7;2;  134;   67;
244;14.11.2015  14:28;   37;   46;   53;   56;   61;  100; 12,6;2;  144;   72;
245;14.11.2015  15:28;   37;   45;   53;   56;   61;  100; 12,7;2;  154;   77;
246;14.11.2015  16:28;   36;   45;   52;   56;   60;  100; 12,7;2;  164;   82;
247;14.11.2015  17:28;   36;   45;   52;   56;   60;  100; 12,7;2;  174;   87;
248;14.11.2015  18:28;   35;   44;   52;   55;   60;  100; 12,7;2;  184;   92;
249;14.11.2015  19:28;   35;   44;   51;   55;   60;  100; 12,7;2;  194;   97;
250;14.11.2015  20:28;   34;   44;   51;   55;   60;  100; 12,7;2;  204;  102;
251;14.11.2015  21:28;   34;   44;   51;   55;   60;  100; 12,7;2;  214;  107;
252;14.11.2015  22:28;   34;   43;   50;   55;   60;  100; 12,7;2;  224;  112;
253;14.11.2015  23:28;   33;   43;   50;   55;   59;  100; 12,7;2;  234;  117;
254;14.11.2015  23:59;   33;   42;   50;   54;   59;  100; 12,7;2;  240;  120;
255;15.11.2015  00:28;   33;   42;   50;   54;   59;  100; 12,7;2;    4;    2;
256;15.11.2015  01:28;   32;   42;   50;   54;   59;  100; 12,7;2;   14;    7;
257;15.11.2015  02:28;   32;   42;   50;   54;   59;  100; 12,7;2;   24;   12;
258;15.11.2015  03:28;   32;   42;   49;   54;   59;  100; 12,7;2;   34;   17;
259;15.11.2015  04:28;   31;   41;   49;   54;   58;  100; 12,7;2;   44;   22;
260;15.11.2015  05:28;   31;   41;   49;   54;   58;  100; 12,7;2;   54;   27;
261;15.11.2015  06:28;   31;   41;   48;   53;   58;  100; 12,7;2;   64;   32;
262;15.11.2015  07:28;   30;   40;   48;   53;   58;  100; 12,7;2;   74;   37;
263;15.11.2015  08:28;   30;   40;   48;   53;   58;  100; 12,7;2;   84;   42;
264;15.11.2015  09:28;   30;   40;   48;   53;   58;  100; 12,7;2;   94;   47;
265;15.11.2015  10:28;   30;   39;   47;   53;   58;  100; 12,7;2;  104;   52;
266;15.11.2015  11:28;   30;   39;   47;   53;   58;  100; 12,7;2;  114;   57;
267;15.11.2015  12:28;   29;   39;   47;   53;   58;  100; 12,7;2;  124;   62;
268;15.11.2015  13:28;   29;   38;   47;   53;   58;  100; 12,6;2;  134;   67;
269;15.11.2015  14:28;   29;   38;   47;   52;   58;  100; 12,6;2;  144;   72;
270;15.11.2015  15:28;   29;   37;   46;   52;   58;  100; 12,7;2;  154;   77;
271;15.11.2015  16:28;   28;   37;   46;   52;   58;  100; 12,7;2;  164;   82;
272;15.11.2015  17:28;   28;   37;   46;   52;   58;  100; 12,7;2;  174;   87;
273;15.11.2015  18:28;   28;   37;   46;   52;   58;  100; 12,7;2;  184;   92;
274;15.11.2015  19:28;   28;   36;   46;   52;   58;  100; 12,7;2;  194;   97;
275;15.11.2015  20:28;   27;   36;   46;   51;   58;  100; 12,7;2;  204;  102;
276;15.11.2015  21:28;   27;   36;   45;   51;   58;  100; 12,7;2;  214;  107;
277;15.11.2015  22:28;   27;   35;   45;   51;   58;  100; 12,7;2;  224;  112;
278;15.11.2015  23:28;   27;   35;   45;   51;   58;  100; 12,7;2;  234;  117;
279;15.11.2015  23:59;   27;   35;   45;   51;   57;  100; 12,7;2;  240;  120;
280;16.11.2015  00:28;   27;   35;   45;   51;   58;  100; 12,7;2;    4;    2;
281;16.11.2015  01:28;   26;   35;   45;   51;   57;  100; 12,7;2;   14;    7;
282;16.11.2015  02:28;   26;   35;   45;   50;   57;  100; 12,7;2;   24;   12;
283;16.11.2015  03:28;   26;   34;   44;   50;   57;  100; 12,7;2;   34;   17;
284;16.11.2015  04:28;   26;   34;   44;   50;   57;  100; 12,7;2;   44;   22;
285;16.11.2015  05:28;   25;   34;   44;   50;   57;  100; 12,6;2;   54;   27;
286;16.11.2015  06:28;   25;   33;   43;   50;   57;  100; 12,7;2;   64;   32;
287;16.11.2015  07:28;   25;   33;   43;   49;   57;  100; 12,7;2;   74;   37;
288;16.11.2015  08:28;   25;   33;   43;   49;   56;  100; 12,6;2;   84;   42;
289;16.11.2015  09:28;   25;   32;   43;   49;   56;  100; 12,6;2;   94;   47;
290;16.11.2015  10:28;   25;   32;   43;   49;   56;  100; 12,6;2;  104;   52;
291;16.11.2015  11:28;   24;   32;   42;   49;   56;  100; 12,7;2;  114;   57;
292;16.11.2015  12:28;   24;   32;   42;   49;   56;  100; 12,6;2;  124;   62;
293;16.11.2015  13:28;   24;   31;   42;   49;   56;  100; 12,6;2;  134;   67;
294;16.11.2015  14:28;   24;   31;   42;   48;   56;  100; 12,6;2;  144;   72;
295;16.11.2015  15:28;   24;   31;   41;   48;   56;  100; 12,6;2;  154;   77;
296;16.11.2015  16:28;   24;   31;   41;   48;   56;  100; 12,6;2;  164;   82;
297;16.11.2015  17:28;   24;   30;   41;   48;   55;  100; 12,6;2;  174;   87;
298;16.11.2015  18:28;   24;   30;   41;   48;   55;  100; 12,6;2;  184;   92;
299;16.11.2015  19:28;   24;   30;   41;   47;   55;  100; 12,6;2;  194;   97;
300;16.11.2015  20:28;   23;   30;   41;   47;   55;  100; 12,6;2;  204;  102;
301;16.11.2015  21:28;   23;   30;   40;   47;   55;  100; 12,6;2;  214;  107;
302;16.11.2015  22:28;   23;   30;   40;   47;   55;  100; 12,7;2;  224;  112;
303;16.11.2015  23:28;   23;   30;   40;   47;   55;  100; 12,7;2;  234;  117;
304;16.11.2015  23:59;   23;   30;   40;   47;   55;  100; 12,7;2;  240;  120;
305;17.11.2015  00:28;   23;   30;   40;   47;   55;  100; 12,7;2;    4;    2;
