Company: NYCCP hosted by Big Reuse

Stack-name: BR_1_15_16
Filename: 2016-01-15.csv

First data download at: 2/16/2016

 ;Date/Time;T5;T4;T3;T2;T1; Ref mark; O2[vol%];Mode;Blower time ;Blower cycles;
402;11.02.2016  10:14;   33;   50;   60;   62;   62;  100;  0,0;2;  102;   51;
403;11.02.2016  11:14;   33;   50;   60;   62;   62;  100;  0,0;2;  112;   56;
404;11.02.2016  12:14;   33;   51;   60;   62;   62;  100;  0,0;2;  122;   61;
405;11.02.2016  13:14;   33;   51;   60;   62;   62;  100;  0,0;2;  132;   66;
406;11.02.2016  14:14;   33;   51;   60;   62;   62;  100;  0,0;2;  142;   71;
407;11.02.2016  15:14;   33;   51;   60;   63;   62;  100;  0,0;2;  152;   76;
408;11.02.2016  16:14;   33;   50;   60;   62;   62;  100;  0,0;2;  162;   81;
409;11.02.2016  17:14;   33;   51;   60;   62;   62;  100;  0,0;2;  172;   86;
410;11.02.2016  18:14;   33;   51;   60;   63;   62;  100;  0,0;2;  182;   91;
411;11.02.2016  19:14;   33;   51;   60;   62;   62;  100;  0,0;2;  192;   96;
412;11.02.2016  20:14;   33;   51;   61;   62;   62;  100;  0,0;2;  202;  101;
413;11.02.2016  21:14;   33;   51;   61;   62;   61;  100;  0,0;2;  212;  106;
414;11.02.2016  22:14;   34;   51;   61;   62;   62;  100;  0,0;2;  222;  111;
415;11.02.2016  23:14;   34;   52;   61;   62;   61;  100;  0,0;2;  232;  116;
416;11.02.2016  23:59;   34;   53;   61;   62;   60;  100;  0,0;2;  240;  120;
417;12.02.2016  00:14;   34;   53;   61;   62;   60;  100;  0,0;2;    2;    1;
418;12.02.2016  01:14;   35;   53;   61;   62;   61;  100;  0,0;2;   12;    6;
419;12.02.2016  02:14;   35;   54;   61;   62;   60;  100;  0,0;2;   22;   11;
420;12.02.2016  03:14;   35;   54;   61;   62;   60;  100;  0,0;2;   32;   16;
421;12.02.2016  04:14;   35;   55;   61;   62;   60;  100;  0,0;2;   42;   21;
422;12.02.2016  05:14;   35;   55;   61;   62;   60;  100;  0,0;2;   52;   26;
423;12.02.2016  06:14;   36;   55;   61;   62;   59;  100;  0,0;2;   62;   31;
424;12.02.2016  07:14;   36;   55;   61;   62;   59;  100;  0,0;2;   72;   36;
425;12.02.2016  08:14;    0;    0;    0;    0;    0;  100;  0,0;2;   82;   41;
426;12.02.2016  09:14;    0;    0;    0;    0;    0;  100;  0,0;2;   92;   46;
427;12.02.2016  10:14;    0;    0;    0;    0;    0;  100;  0,0;2;  102;   51;
428;12.02.2016  11:14;    0;    0;    0;    0;    0;  100;  0,0;2;  112;   56;
429;12.02.2016  12:14;    4;   13;   23;   37;   33;  100;  0,0;2;  122;   61;
430;12.02.2016  16:08;    6;   21;   34;   39;   35;  100;  0,0;2;  132;   66;
431;12.02.2016  17:08;    5;   19;   33;   39;   36;  100;  0,0;2;  142;   71;
432;12.02.2016  18:08;    5;   18;   33;   39;   36;  100;  0,0;2;  152;   76;
433;12.02.2016  19:08;    5;   18;   33;   39;   36;  100;  0,0;2;  162;   81;
434;12.02.2016  20:08;    5;   18;   33;   39;   36;  100;  0,0;2;  172;   86;
435;12.02.2016  21:08;    5;   18;   33;   39;   36;  100;  0,0;2;  182;   91;
436;12.02.2016  22:08;    5;   18;   33;   39;   36;  100;  0,0;2;  192;   96;
437;12.02.2016  23:08;    5;   18;   33;   39;   36;  100;  0,0;2;  202;  101;
438;12.02.2016  23:59;    5;   17;   33;   39;   36;  100;  0,0;2;  212;  106;
439;13.02.2016  00:08;    5;   18;   33;   39;   36;  100;  0,0;2;    0;    0;
440;13.02.2016  01:08;    5;   18;   33;   40;   36;  100;  0,0;2;   10;    5;
441;13.02.2016  02:08;    5;   18;   33;   40;   36;  100;  0,0;2;   20;   10;
442;13.02.2016  03:08;    6;   18;   33;   40;   37;  100;  0,0;2;   30;   15;
443;13.02.2016  04:08;    6;   18;   33;   40;   37;  100;  0,0;2;   40;   20;
444;13.02.2016  05:08;    6;   18;   33;   40;   37;  100;  0,0;2;   50;   25;
445;13.02.2016  06:08;    6;   18;   33;   40;   37;  100;  0,0;2;   60;   30;
446;13.02.2016  07:08;    6;   18;   33;   40;   37;  100;  0,0;2;   70;   35;
447;13.02.2016  08:08;    6;   17;   33;   40;   38;  100;  0,0;2;   80;   40;
448;13.02.2016  09:08;    6;   17;   33;   40;   38;  100;  0,0;2;   90;   45;
449;13.02.2016  10:08;    6;   18;   34;   41;   38;  100;  0,0;2;  100;   50;
450;13.02.2016  11:08;    6;   18;   34;   41;   38;  100;  0,0;2;  110;   55;
451;13.02.2016  12:08;    6;   18;   34;   41;   38;  100;  0,0;2;  120;   60;
452;13.02.2016  13:08;    6;   18;   34;   41;   39;  100;  0,0;2;  130;   65;
453;13.02.2016  14:08;    7;   18;   34;   41;   39;  100;  0,0;2;  140;   70;
454;13.02.2016  15:08;    7;   18;   35;   41;   39;  100;  0,0;2;  150;   75;
455;13.02.2016  16:08;    7;   18;   35;   41;   40;  100;  0,0;2;  160;   80;
456;13.02.2016  17:08;    7;   18;   35;   42;   40;  100;  0,0;2;  170;   85;
457;13.02.2016  18:08;    7;   18;   36;   42;   40;  100;  0,0;2;  180;   90;
458;13.02.2016  19:08;    7;   18;   36;   42;   41;  100;  0,0;2;  190;   95;
459;13.02.2016  20:08;    7;   18;   36;   42;   41;  100;  0,0;2;  200;  100;
460;13.02.2016  21:08;    7;   18;   36;   43;   41;  100;  0,0;2;  210;  105;
461;13.02.2016  22:08;    7;   19;   36;   43;   42;  100;  0,0;2;  220;  110;
462;13.02.2016  23:08;    7;   19;   36;   43;   42;  100;  0,0;2;  230;  115;
463;13.02.2016  23:59;    7;   18;   36;   44;   42;  100;  0,0;2;  240;  120;
464;14.02.2016  00:08;    7;   19;   37;   44;   42;  100;  0,0;2;    0;    0;
465;14.02.2016  01:08;    7;   19;   37;   44;   43;  100;  0,0;2;   10;    5;
466;14.02.2016  02:08;    7;   19;   37;   44;   43;  100;  0,0;2;   20;   10;
467;14.02.2016  03:08;    7;   19;   37;   45;   43;  100;  0,0;2;   30;   15;
468;14.02.2016  04:08;    7;   19;   38;   45;   44;  100;  0,0;2;   40;   20;
469;14.02.2016  05:08;    7;   19;   38;   45;   44;  100;  0,0;2;   50;   25;
470;14.02.2016  06:08;    7;   19;   38;   46;   44;  100;  0,0;2;   60;   30;
471;14.02.2016  07:08;    7;   19;   39;   46;   45;  100;  0,0;2;   70;   35;
472;14.02.2016  08:08;    7;   19;   39;   46;   45;  100;  0,0;2;   80;   40;
473;14.02.2016  09:08;    7;   19;   39;   47;   46;  100;  0,0;2;   90;   45;
474;14.02.2016  10:08;    7;   19;   39;   47;   46;  100;  0,0;2;  100;   50;
475;14.02.2016  11:08;    7;   19;   40;   48;   46;  100;  0,0;2;  110;   55;
476;14.02.2016  12:08;    7;   19;   40;   48;   47;  100;  0,0;2;  120;   60;
477;14.02.2016  13:08;    7;   20;   40;   48;   47;  100;  0,0;2;  130;   65;
478;14.02.2016  14:08;    7;   20;   40;   49;   47;  100;  0,0;2;  140;   70;
479;14.02.2016  15:08;    7;   20;   41;   49;   47;  100;  0,0;2;  150;   75;
480;14.02.2016  16:08;    7;   20;   41;   50;   48;  100;  0,0;2;  160;   80;
481;14.02.2016  17:08;    7;   20;   41;   50;   47;  100;  0,0;2;  170;   85;
482;14.02.2016  18:08;    7;   20;   41;   50;   47;  100;  0,0;2;  180;   90;
483;14.02.2016  19:08;    7;   20;   41;   50;   46;  100;  0,0;2;  190;   95;
484;14.02.2016  20:08;    7;   20;   41;   50;   45;  100;  0,0;2;  200;  100;
485;14.02.2016  21:08;    7;   20;   42;   50;   45;  100;  0,0;2;  210;  105;
486;14.02.2016  22:08;    7;   20;   42;   51;   44;  100;  0,0;2;  220;  110;
487;14.02.2016  23:08;    7;   20;   42;   51;   44;  100;  0,0;2;  230;  115;
488;14.02.2016  23:59;    7;   20;   41;   51;   43;  100;  0,0;2;  240;  120;
489;15.02.2016  00:08;    7;   20;   42;   51;   44;  100;  0,0;2;    0;    0;
490;15.02.2016  01:08;    7;   20;   42;   51;   43;  100;  0,0;2;   10;    5;
491;15.02.2016  02:08;    7;   21;   42;   52;   42;  100;  0,0;2;   20;   10;
492;15.02.2016  03:08;    7;   21;   42;   52;   41;  100;  0,0;2;   30;   15;
493;15.02.2016  04:08;    7;   21;   42;   52;   41;  100;  0,0;2;   40;   20;
494;15.02.2016  05:08;    7;   21;   42;   52;   41;  100;  0,0;2;   50;   25;
495;15.02.2016  06:08;    7;   21;   43;   52;   41;  100;  0,0;2;   60;   30;
496;15.02.2016  07:08;    7;   21;   43;   52;   42;  100;  0,0;2;   70;   35;
497;15.02.2016  08:08;    7;   22;   43;   53;   43;  100;  0,0;2;   80;   40;
498;15.02.2016  09:08;    7;   22;   43;   53;   44;  100;  0,0;2;   90;   45;
499;15.02.2016  10:08;    7;   22;   43;   53;   45;  100;  0,0;2;  100;   50;
500;15.02.2016  11:08;    7;   22;   43;   53;   45;  100;  0,0;2;  110;   55;
501;15.02.2016  12:08;    8;   22;   43;   53;   44;  100;  0,0;2;  120;   60;
502;15.02.2016  13:08;    8;   23;   44;   53;   42;  100;  0,0;2;  130;   65;
503;15.02.2016  14:08;    8;   23;   44;   53;   41;  100;  0,0;2;  140;   70;
504;15.02.2016  15:08;    8;   23;   44;   52;   33;  100;  0,0;2;  150;   75;
505;15.02.2016  16:08;    8;   23;   44;   44;   14;  100;  0,0;2;  160;   80;
506;15.02.2016  17:08;    8;   24;   43;   33;    9;  100;  0,0;2;  170;   85;
507;15.02.2016  18:08;    9;   25;   42;   25;    8;  100;  0,0;2;  180;   90;
508;15.02.2016  19:08;   11;   26;   41;   22;    8;  100;  0,0;2;  190;   95;
509;15.02.2016  20:08;   11;   27;   39;   21;   10;  100;  0,0;2;  200;  100;
510;15.02.2016  21:08;   11;   27;   38;   21;   11;  100;  0,0;2;  210;  105;
511;15.02.2016  22:08;   12;   27;   37;   18;   11;  100;  0,0;2;  220;  110;
512;15.02.2016  23:08;   13;   26;   35;   16;   12;  100;  0,0;2;  230;  115;
513;15.02.2016  23:59;   14;   25;   33;   18;   12;  100;  0,0;2;  240;  120;
514;16.02.2016  00:08;   14;   26;   33;   18;   12;  100;  0,0;2;    0;    0;
515;16.02.2016  01:08;   15;   27;   34;   20;   13;  100;  0,0;2;   10;    5;
516;16.02.2016  02:08;   17;   28;   34;   21;   14;  100;  0,0;2;   20;   10;
517;16.02.2016  03:08;   19;   29;   35;   22;   15;  100;  0,0;2;   30;   15;
518;16.02.2016  04:08;   21;   30;   36;   22;   15;  100;  0,0;2;   40;   20;
519;16.02.2016  05:08;   23;   31;   37;   23;   16;  100;  0,0;2;   50;   25;
520;16.02.2016  06:08;   24;   33;   38;   25;   17;  100;  0,0;2;   60;   30;
521;16.02.2016  07:08;   26;   35;   40;   26;   19;  100;  0,0;2;   70;   35;
522;16.02.2016  08:08;   28;   36;   41;   26;   20;  100;  0,0;2;   80;   40;
523;16.02.2016  09:08;   29;   38;   43;   28;   22;  100;  0,0;2;   90;   45;
524;16.02.2016  10:08;   30;   40;   44;   29;   24;  100;  0,0;2;  100;   50;
525;16.02.2016  11:08;   31;   42;   46;   30;   25;  100;  0,0;2;  110;   55;
526;16.02.2016  12:08;   33;   44;   48;   33;   27;  100;  0,0;2;  120;   60;
527;16.02.2016  13:08;   34;   45;   50;   33;   27;  100;  0,0;2;  130;   65;
