Date;T5;T4;T3;T2;T1
02.05.2015  03:28;11;11;11;11;10
02.05.2015  04:28;11;11;11;11;10
02.05.2015  05:28;10;10;11;10;10
02.05.2015  06:28;10;10;11;10;10
02.05.2015  07:28;13;14;14;13;12
02.05.2015  08:28;20;20;22;19;17
02.05.2015  09:28;28;28;28;26;21
02.05.2015  10:28;27;28;24;25;20
02.05.2015  11:28;18;18;18;18;17
02.05.2015  12:28;19;19;19;19;18
02.05.2015  13:28;20;20;21;20;20
02.05.2015  14:28;20;20;20;19;19
02.05.2015  15:28;16;16;16;15;15
02.05.2015  16:28;15;15;15;15;14
02.05.2015  17:28;15;15;15;15;14
02.05.2015  18:28;14;14;14;14;13
02.05.2015  19:28;12;12;13;12;12
02.05.2015  20:28;11;11;12;11;11
02.05.2015  21:28;11;11;12;11;11
02.05.2015  22:28;12;12;12;12;12
02.05.2015  23:28;12;12;12;12;12
02.05.2015  23:59;12;12;12;12;12
03.05.2015  00:28;12;12;12;12;12
03.05.2015  01:28;12;12;12;12;12
03.05.2015  02:28;12;12;12;12;12
03.05.2015  03:28;12;12;12;12;12
03.05.2015  04:28;11;11;12;11;11
03.05.2015  05:28;11;11;12;11;11
03.05.2015  06:28;11;11;12;11;11
03.05.2015  07:28;15;15;15;14;13
03.05.2015  08:28;21;21;22;20;17
03.05.2015  09:28;31;31;31;28;22
03.05.2015  10:28;29;29;26;27;21
03.05.2015  11:28;21;21;21;21;20
03.05.2015  12:28;22;23;23;22;22
03.05.2015  13:28;24;24;24;24;23
03.05.2015  14:28;24;24;25;24;24
03.05.2015  15:28;24;24;25;24;24
03.05.2015  16:28;23;23;23;23;22
03.05.2015  17:28;22;22;22;22;21
03.05.2015  18:28;22;22;22;22;21
03.05.2015  19:28;20;20;21;21;20
03.05.2015  20:28;20;20;20;20;20
03.05.2015  21:28;19;19;20;19;19
03.05.2015  22:28;18;18;18;18;18
03.05.2015  23:28;16;16;16;16;16
03.05.2015  23:59;16;16;16;16;16
04.05.2015  00:28;16;16;16;16;15
04.05.2015  01:28;15;16;16;16;15
04.05.2015  02:28;15;15;16;15;15
04.05.2015  03:28;15;15;15;15;15
04.05.2015  04:28;15;15;15;15;15
04.05.2015  05:28;15;15;15;15;15
04.05.2015  06:28;14;15;15;15;14
04.05.2015  07:28;18;18;18;17;16
04.05.2015  08:28;24;24;25;23;22
05.05.2015  07:45;23;23;23;22;22
